"Step","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MAX"
"326","0.4619344038875363","0.4619344038875363","0.4619344038875363","0.4390684223755587","0.4390684223755587","0.4390684223755587","0.43683928736001865","0.43683928736001865","0.43683928736001865","0.396942885055535","0.396942885055535","0.396942885055535","0.3894262599119791","0.3894262599119791","0.3894262599119791","0.38910034709970476","0.3839022198570844","0.39429847434232507","0.3945544430225547","0.3945544430225547","0.3945544430225547","0.4623515183296586","0.4623515183296586","0.4623515183296586","0.4637135435131261","0.4637135435131261","0.4637135435131261","0.470951214548192","0.470951214548192","0.470951214548192","0.4576671372520803","0.4576671372520803","0.4576671372520803","0.4755713701225908","0.4755713701225908","0.4755713701225908","0.4369562867795078","0.4369562867795078","0.4369562867795078","0.3800817541774383","0.3800817541774383","0.3800817541774383","0.2842038373572351","0.2842038373572351","0.2842038373572351"
"327","0.461558555722533","0.461558555722533","0.461558555722533","0.4393711788013577","0.4393711788013577","0.4393711788013577","0.4366581213199806","0.4366581213199806","0.4366581213199806","0.39998234909076263","0.39998234909076263","0.39998234909076263","0.3898280430270953","0.3898280430270953","0.3898280430270953","0.3875433891479104","0.3804449300822114","0.39464184821360937","0.3960387780031921","0.3960387780031921","0.3960387780031921","0.46308570139477345","0.46308570139477345","0.46308570139477345","0.46401407747162604","0.46401407747162604","0.46401407747162604","0.4713506578379566","0.4713506578379566","0.4713506578379566","0.4573615809786725","0.4573615809786725","0.4573615809786725","0.4753140795155717","0.4753140795155717","0.4753140795155717","0.4391697021582605","0.4391697021582605","0.4391697021582605","0.3803046818940531","0.3803046818940531","0.3803046818940531","0.2844268386958279","0.2844268386958279","0.2844268386958279"
"328","0.46566792462640616","0.46566792462640616","0.46566792462640616","0.4401480733567531","0.4401480733567531","0.4401480733567531","0.4371976429935605","0.4371976429935605","0.4371976429935605","0.400018526524764","0.400018526524764","0.400018526524764","0.39027025624031053","0.39027025624031053","0.39027025624031053","0.3898890113510458","0.3847646308595465","0.39501339184254514","0.39833501303309393","0.39833501303309393","0.39833501303309393","0.46980124965152953","0.46980124965152953","0.46980124965152953","0.46425117708289243","0.46425117708289243","0.46425117708289243","0.47005136785567597","0.47005136785567597","0.47005136785567597","0.45793768689259745","0.45793768689259745","0.45793768689259745","0.4765431661869701","0.4765431661869701","0.4765431661869701","0.43871290991916645","0.43871290991916645","0.43871290991916645","0.37842092711377223","0.37842092711377223","0.37842092711377223","0.28515836812283274","0.28515836812283274","0.28515836812283274"
"329","0.4661346000590513","0.4661346000590513","0.4661346000590513","0.4408670430266162","0.4408670430266162","0.4408670430266162","0.4371873338185644","0.4371873338185644","0.4371873338185644","0.3997314226258382","0.3997314226258382","0.3997314226258382","0.39030010091865974","0.39030010091865974","0.39030010091865974","0.38671910896825373","0.37706007965637134","0.3963781382801361","0.39889102721928105","0.39889102721928105","0.39889102721928105","0.46953781168604647","0.46953781168604647","0.46953781168604647","0.4641456008306464","0.4641456008306464","0.4641456008306464","0.4705056655211884","0.4705056655211884","0.4705056655211884","0.45800907797171597","0.45800907797171597","0.45800907797171597","0.4763730755223053","0.4763730755223053","0.4763730755223053","0.4394357898550339","0.4394357898550339","0.4394357898550339","0.37876841987781024","0.37876841987781024","0.37876841987781024","0.2858738926827252","0.2858738926827252","0.2858738926827252"
"330","0.4660214941064171","0.4660214941064171","0.4660214941064171","0.4401742377324136","0.4401742377324136","0.4401742377324136","0.43644166587838734","0.43644166587838734","0.43644166587838734","0.3999520776155948","0.3999520776155948","0.3999520776155948","0.3906218954477066","0.3906218954477066","0.3906218954477066","0.38678045023452834","0.3774498691530579","0.3961110313159988","0.3996514384749614","0.3996514384749614","0.3996514384749614","0.4689764562061146","0.4689764562061146","0.4689764562061146","0.4646350966748138","0.4646350966748138","0.4646350966748138","0.4714401703581296","0.4714401703581296","0.4714401703581296","0.45834107428362914","0.45834107428362914","0.45834107428362914","0.4763167525944643","0.4763167525944643","0.4763167525944643","0.43978677505191943","0.43978677505191943","0.43978677505191943","0.37933905915376553","0.37933905915376553","0.37933905915376553","0.2862362814357745","0.2862362814357745","0.2862362814357745"
"331","0.4673254612525624","0.4673254612525624","0.4673254612525624","0.44067102948124626","0.44067102948124626","0.44067102948124626","0.43692902421507207","0.43692902421507207","0.43692902421507207","0.3997789189470418","0.3997789189470418","0.3997789189470418","0.39096427585299726","0.39096427585299726","0.39096427585299726","0.3897416981534778","0.38311982929973026","0.39636356700722536","0.39968711120869693","0.39968711120869693","0.39968711120869693","0.4687548347101995","0.4687548347101995","0.4687548347101995","0.46795423278720166","0.46795423278720166","0.46795423278720166","0.47148814442216036","0.47148814442216036","0.47148814442216036","0.45861668446167453","0.45861668446167453","0.45861668446167453","0.47612997948719926","0.47612997948719926","0.47612997948719926","0.4403598126833784","0.4403598126833784","0.4403598126833784","0.38250841482847603","0.38250841482847603","0.38250841482847603","0.28694378986902896","0.28694378986902896","0.28694378986902896"
"332","0.46723912528164935","0.46723912528164935","0.46723912528164935","0.4403229675595277","0.4403229675595277","0.4403229675595277","0.4368109286733901","0.4368109286733901","0.4368109286733901","0.4006689273253088","0.4006689273253088","0.4006689273253088","0.39179362935007656","0.39179362935007656","0.39179362935007656","0.38856209590012825","0.38094633211844575","0.39617785968181074","0.39988286786672","0.39988286786672","0.39988286786672","0.46872938973230227","0.46872938973230227","0.46872938973230227","0.4676957048842883","0.4676957048842883","0.4676957048842883","0.47242041786131167","0.47242041786131167","0.47242041786131167","0.45900091523737174","0.45900091523737174","0.45900091523737174","0.4764809038868382","0.4764809038868382","0.4764809038868382","0.4409437538473449","0.4409437538473449","0.4409437538473449","0.38351987041339164","0.38351987041339164","0.38351987041339164","0.2872145072532366","0.2872145072532366","0.2872145072532366"
"333","0.46756060635819774","0.46756060635819774","0.46756060635819774","0.4402839762337657","0.4402839762337657","0.4402839762337657","0.43592610737092125","0.43592610737092125","0.43592610737092125","0.3999095446997208","0.3999095446997208","0.3999095446997208","0.3920520150627823","0.3920520150627823","0.3920520150627823","0.3883604155334709","0.38042448623114206","0.39629634483579973","0.4005548566142436","0.4005548566142436","0.4005548566142436","0.46929285571199353","0.46929285571199353","0.46929285571199353","0.46831954649062835","0.46831954649062835","0.46831954649062835","0.47298073416152314","0.47298073416152314","0.47298073416152314","0.45914475842170993","0.45914475842170993","0.45914475842170993","0.47672720486893816","0.47672720486893816","0.47672720486893816","0.4411181684995956","0.4411181684995956","0.4411181684995956","0.3813024980656739","0.3813024980656739","0.3813024980656739","0.2885989991404535","0.2885989991404535","0.2885989991404535"
"334","0.4677325875019124","0.4677325875019124","0.4677325875019124","0.4408241631252434","0.4408241631252434","0.4408241631252434","0.43752823351566156","0.43752823351566156","0.43752823351566156","0.39877282095503735","0.39877282095503735","0.39877282095503735","0.39242082911140574","0.39242082911140574","0.39242082911140574","0.38876307708211716","0.3809070930412246","0.3966190611230097","0.40030622983566055","0.40030622983566055","0.40030622983566055","0.46923148129473785","0.46923148129473785","0.46923148129473785","0.4690122593774395","0.4690122593774395","0.4690122593774395","0.4734218317662423","0.4734218317662423","0.4734218317662423","0.459114904571051","0.459114904571051","0.459114904571051","0.47675804825383117","0.47675804825383117","0.47675804825383117","0.4417141626306064","0.4417141626306064","0.4417141626306064","0.3816394782292254","0.3816394782292254","0.3816394782292254","0.2887649163850816","0.2887649163850816","0.2887649163850816"
"335","0.4677690452980201","0.4677690452980201","0.4677690452980201","0.44145265075583895","0.44145265075583895","0.44145265075583895","0.4351468942714137","0.4351468942714137","0.4351468942714137","0.4003936119405577","0.4003936119405577","0.4003936119405577","0.3929243718763519","0.3929243718763519","0.3929243718763519","0.3894500799116438","0.3821132868856293","0.39678687293765835","0.40006949058701546","0.40006949058701546","0.40006949058701546","0.4688835037976756","0.4688835037976756","0.4688835037976756","0.46923876846910834","0.46923876846910834","0.46923876846910834","0.4737613416246019","0.4737613416246019","0.4737613416246019","0.45987943034196316","0.45987943034196316","0.45987943034196316","0.4767548819635792","0.4767548819635792","0.4767548819635792","0.43977762473561205","0.43977762473561205","0.43977762473561205","0.37902418560321366","0.37902418560321366","0.37902418560321366","0.2907055937159795","0.2907055937159795","0.2907055937159795"
"336","0.4694419185448511","0.4694419185448511","0.4694419185448511","0.4412538905599777","0.4412538905599777","0.4412538905599777","0.43514672608643706","0.43514672608643706","0.43514672608643706","0.4004311994386262","0.4004311994386262","0.4004311994386262","0.39286638336797397","0.39286638336797397","0.39286638336797397","0.3893161310679651","0.38181124487377643","0.39682101726215374","0.4023868945859528","0.4023868945859528","0.4023868945859528","0.4695841444465735","0.4695841444465735","0.4695841444465735","0.468612456043364","0.468612456043364","0.468612456043364","0.4732477823031243","0.4732477823031243","0.4732477823031243","0.4602715693187339","0.4602715693187339","0.4602715693187339","0.47807966637139543","0.47807966637139543","0.47807966637139543","0.4403856112599399","0.4403856112599399","0.4403856112599399","0.37974359836564026","0.37974359836564026","0.37974359836564026","0.29046159873739485","0.29046159873739485","0.29046159873739485"
"337","0.4691803855727015","0.4691803855727015","0.4691803855727015","0.4435063901875604","0.4435063901875604","0.4435063901875604","0.435431188910583","0.435431188910583","0.435431188910583","0.400371327653018","0.400371327653018","0.400371327653018","0.39247224298993144","0.39247224298993144","0.39247224298993144","0.3898878220712352","0.3825093501098866","0.3972662940325837","0.4006977854444521","0.4006977854444521","0.4006977854444521","0.4629777712676759","0.4629777712676759","0.4629777712676759","0.46901737793503345","0.46901737793503345","0.46901737793503345","0.47291181796853904","0.47291181796853904","0.47291181796853904","0.4602001715395171","0.4602001715395171","0.4602001715395171","0.47831143879030846","0.47831143879030846","0.47831143879030846","0.437865097718289","0.437865097718289","0.437865097718289","0.379761781168496","0.379761781168496","0.379761781168496","0.2931063407587324","0.2931063407587324","0.2931063407587324"
"338","0.4652574022417583","0.4652574022417583","0.4652574022417583","0.44428558196185797","0.44428558196185797","0.44428558196185797","0.43549598314991805","0.43549598314991805","0.43549598314991805","0.3990171383382284","0.3990171383382284","0.3990171383382284","0.39691956953860974","0.39691956953860974","0.39691956953860974","0.3903685621980947","0.3827745673551966","0.3979625570409928","0.40021718849124216","0.40021718849124216","0.40021718849124216","0.463182731474986","0.463182731474986","0.463182731474986","0.46843191034561565","0.46843191034561565","0.46843191034561565","0.47309279093479284","0.47309279093479284","0.47309279093479284","0.46117739272928127","0.46117739272928127","0.46117739272928127","0.47882874153034805","0.47882874153034805","0.47882874153034805","0.43801189291722287","0.43801189291722287","0.43801189291722287","0.38051742671811045","0.38051742671811045","0.38051742671811045","0.28899838889965274","0.28899838889965274","0.28899838889965274"
"339","0.46550925616946587","0.46550925616946587","0.46550925616946587","0.44361751942685634","0.44361751942685634","0.44361751942685634","0.43637420561001167","0.43637420561001167","0.43637420561001167","0.4017803765055942","0.4017803765055942","0.4017803765055942","0.39702994314935547","0.39702994314935547","0.39702994314935547","0.39061850310827184","0.38280974491165565","0.3984272613048881","0.40157062596286475","0.40157062596286475","0.40157062596286475","0.4625589860202485","0.4625589860202485","0.4625589860202485","0.4687814319905634","0.4687814319905634","0.4687814319905634","0.47328880645277677","0.47328880645277677","0.47328880645277677","0.46162269921059634","0.46162269921059634","0.46162269921059634","0.478846979356594","0.478846979356594","0.478846979356594","0.43816493759418945","0.43816493759418945","0.43816493759418945","0.38382180385613646","0.38382180385613646","0.38382180385613646","0.28796006204327385","0.28796006204327385","0.28796006204327385"
"340","0.46540421517362246","0.46540421517362246","0.46540421517362246","0.44396937943220965","0.44396937943220965","0.44396937943220965","0.43679278329872606","0.43679278329872606","0.43679278329872606","0.401557054801897","0.401557054801897","0.401557054801897","0.39726569891872626","0.39726569891872626","0.39726569891872626","0.39128932058831944","0.3836690435332898","0.39890959764334905","0.40254868961729523","0.40254868961729523","0.40254868961729523","0.46217650003727145","0.46217650003727145","0.46217650003727145","0.4693930272067156","0.4693930272067156","0.4693930272067156","0.4735182748028613","0.4735182748028613","0.4735182748028613","0.462636612941723","0.462636612941723","0.462636612941723","0.47932280782857106","0.47932280782857106","0.47932280782857106","0.4380534643652132","0.4380534643652132","0.4380534643652132","0.3846069382559636","0.3846069382559636","0.3846069382559636","0.28948393176986714","0.28948393176986714","0.28948393176986714"
"341","0.4654629732637695","0.4654629732637695","0.4654629732637695","0.4444840815163121","0.4444840815163121","0.4444840815163121","0.4369183379633633","0.4369183379633633","0.4369183379633633","0.40185229500941627","0.40185229500941627","0.40185229500941627","0.3978139827758822","0.3978139827758822","0.3978139827758822","0.3918430475311549","0.38442485299374984","0.39926124206855995","0.4034330922104519","0.4034330922104519","0.4034330922104519","0.46428706515143264","0.46428706515143264","0.46428706515143264","0.4693442940777738","0.4693442940777738","0.4693442940777738","0.47559558954436176","0.47559558954436176","0.47559558954436176","0.4625443876142446","0.4625443876142446","0.4625443876142446","0.479017306565994","0.479017306565994","0.479017306565994","0.43877356328509","0.43877356328509","0.43877356328509","0.3848932924817451","0.3848932924817451","0.3848932924817451","0.28987077237295406","0.28987077237295406","0.28987077237295406"
"342","0.46563904969248593","0.46563904969248593","0.46563904969248593","0.44482250998267947","0.44482250998267947","0.44482250998267947","0.4374723139830573","0.4374723139830573","0.4374723139830573","0.40123583388771367","0.40123583388771367","0.40123583388771367","0.3984734042440603","0.3984734042440603","0.3984734042440603","0.3919963235177783","0.3846643869336267","0.3993282601019299","0.4037214581341779","0.4037214581341779","0.4037214581341779","0.4621567178156936","0.4621567178156936","0.4621567178156936","0.4692932339852676","0.4692932339852676","0.4692932339852676","0.4759259038510506","0.4759259038510506","0.4759259038510506","0.4638240519974107","0.4638240519974107","0.4638240519974107","0.4793576148075814","0.4793576148075814","0.4793576148075814","0.4389908538244089","0.4389908538244089","0.4389908538244089","0.3840954885741364","0.3840954885741364","0.3840954885741364","0.29069823551751023","0.29069823551751023","0.29069823551751023"
