"Step","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"327","0.4724565241323313","0.4724565241323313","0.4724565241323313","0.4321526699674214","0.4321526699674214","0.4321526699674214","0.4321706601590632","0.4321706601590632","0.4321706601590632","0.4202136819377731","0.4202136819377731","0.4202136819377731","0.4768297127789778","0.4768297127789778","0.4768297127789778","0.45600722539726957","0.45600722539726957","0.45600722539726957","0.4277266676154446","0.4277266676154446","0.4277266676154446","0.44925875156486367","0.44925875156486367","0.44925875156486367","0.46401407747162604","0.46401407747162604","0.46401407747162604"
"328","0.4727763270576031","0.4727763270576031","0.4727763270576031","0.43526303477263506","0.43526303477263506","0.43526303477263506","0.43204992372700557","0.43204992372700557","0.43204992372700557","0.42182590029749495","0.42182590029749495","0.42182590029749495","0.4769339117426334","0.4769339117426334","0.4769339117426334","0.4554698346221392","0.4554698346221392","0.4554698346221392","0.42629362006533655","0.42629362006533655","0.42629362006533655","0.45004490741211334","0.45004490741211334","0.45004490741211334","0.46425117708289243","0.46425117708289243","0.46425117708289243"
"329","0.47376808744579413","0.47376808744579413","0.47376808744579413","0.4354644593515089","0.4354644593515089","0.4354644593515089","0.43245910804877297","0.43245910804877297","0.43245910804877297","0.4231045172998123","0.4231045172998123","0.4231045172998123","0.47807135081491736","0.47807135081491736","0.47807135081491736","0.45501882103023555","0.45501882103023555","0.45501882103023555","0.42684073892909985","0.42684073892909985","0.42684073892909985","0.4501933087912441","0.4501933087912441","0.4501933087912441","0.4641456008306464","0.4641456008306464","0.4641456008306464"
"330","0.4737207850715275","0.4737207850715275","0.4737207850715275","0.4357187191856268","0.4357187191856268","0.4357187191856268","0.4312830661267094","0.4312830661267094","0.4312830661267094","0.421645134541869","0.421645134541869","0.421645134541869","0.48022022961347477","0.48022022961347477","0.48022022961347477","0.4571574184668686","0.4571574184668686","0.4571574184668686","0.4285163209714525","0.4285163209714525","0.4285163209714525","0.45087113515273536","0.45087113515273536","0.45087113515273536","0.4646350966748138","0.4646350966748138","0.4646350966748138"
"331","0.47378487291775506","0.47378487291775506","0.47378487291775506","0.4365075365595507","0.4365075365595507","0.4365075365595507","0.430969339163376","0.430969339163376","0.430969339163376","0.4266991257754831","0.4266991257754831","0.4266991257754831","0.48056721082866305","0.48056721082866305","0.48056721082866305","0.4578969600459053","0.4578969600459053","0.4578969600459053","0.42859879258177236","0.42859879258177236","0.42859879258177236","0.45156613633493214","0.45156613633493214","0.45156613633493214","0.46795423278720166","0.46795423278720166","0.46795423278720166"
"332","0.47340580624305906","0.47340580624305906","0.47340580624305906","0.43695773327746384","0.43695773327746384","0.43695773327746384","0.4314578933094681","0.4314578933094681","0.4314578933094681","0.4232099565243611","0.4232099565243611","0.4232099565243611","0.48073218938837403","0.48073218938837403","0.48073218938837403","0.458593553132099","0.458593553132099","0.458593553132099","0.4360101622740398","0.4360101622740398","0.4360101622740398","0.4517641295269242","0.4517641295269242","0.4517641295269242","0.4676957048842883","0.4676957048842883","0.4676957048842883"
"333","0.4734108412806409","0.4734108412806409","0.4734108412806409","0.43762734229051503","0.43762734229051503","0.43762734229051503","0.43209020807119997","0.43209020807119997","0.43209020807119997","0.4266421122906875","0.4266421122906875","0.4266421122906875","0.48065748272388276","0.48065748272388276","0.48065748272388276","0.459233035956915","0.459233035956915","0.459233035956915","0.43567102418398546","0.43567102418398546","0.43567102418398546","0.4515384071393666","0.4515384071393666","0.4515384071393666","0.46831954649062835","0.46831954649062835","0.46831954649062835"
"334","0.47578516337964966","0.47578516337964966","0.47578516337964966","0.43772127576211034","0.43772127576211034","0.43772127576211034","0.4330638330345033","0.4330638330345033","0.4330638330345033","0.42807100753955835","0.42807100753955835","0.42807100753955835","0.4819473529879779","0.4819473529879779","0.4819473529879779","0.4589607075277481","0.4589607075277481","0.4589607075277481","0.43676515259227805","0.43676515259227805","0.43676515259227805","0.45183952015979384","0.45183952015979384","0.45183952015979384","0.4690122593774395","0.4690122593774395","0.4690122593774395"
"335","0.4762492946684379","0.4762492946684379","0.4762492946684379","0.4386509134487001","0.4386509134487001","0.4386509134487001","0.4324294475642004","0.4324294475642004","0.4324294475642004","0.4282748520896885","0.4282748520896885","0.4282748520896885","0.48087406749079437","0.48087406749079437","0.48087406749079437","0.45918612738494247","0.45918612738494247","0.45918612738494247","0.43706294455541705","0.43706294455541705","0.43706294455541705","0.4568160981102063","0.4568160981102063","0.4568160981102063","0.46923876846910834","0.46923876846910834","0.46923876846910834"
"336","0.47603118653308835","0.47603118653308835","0.47603118653308835","0.43979918522865724","0.43979918522865724","0.43979918522865724","0.4323293581600992","0.4323293581600992","0.4323293581600992","0.42864537667708125","0.42864537667708125","0.42864537667708125","0.4826854154117147","0.4826854154117147","0.4826854154117147","0.45872083389550866","0.45872083389550866","0.45872083389550866","0.437152996893285","0.437152996893285","0.437152996893285","0.4575469555555618","0.4575469555555618","0.4575469555555618","0.468612456043364","0.468612456043364","0.468612456043364"
"337","0.4759288676589495","0.4759288676589495","0.4759288676589495","0.44069892567071656","0.44069892567071656","0.44069892567071656","0.4328978120944985","0.4328978120944985","0.4328978120944985","0.4301259020079053","0.4301259020079053","0.4301259020079053","0.482816206735949","0.482816206735949","0.482816206735949","0.45935051212008515","0.45935051212008515","0.45935051212008515","0.4404039441831091","0.4404039441831091","0.4404039441831091","0.4575626753105214","0.4575626753105214","0.4575626753105214","0.46901737793503345","0.46901737793503345","0.46901737793503345"
"338","0.4758965070518209","0.4758965070518209","0.4758965070518209","0.4423223192354061","0.4423223192354061","0.4423223192354061","0.433885832865777","0.433885832865777","0.433885832865777","0.42987692835290686","0.42987692835290686","0.42987692835290686","0.48310326365938494","0.48310326365938494","0.48310326365938494","0.4603897915554769","0.4603897915554769","0.4603897915554769","0.4442985698227817","0.4442985698227817","0.4442985698227817","0.4577331750271068","0.4577331750271068","0.4577331750271068","0.46843191034561565","0.46843191034561565","0.46843191034561565"
"339","0.4763080958853152","0.4763080958853152","0.4763080958853152","0.44297444496802096","0.44297444496802096","0.44297444496802096","0.43455373073972436","0.43455373073972436","0.43455373073972436","0.4310094220912518","0.4310094220912518","0.4310094220912518","0.48303069954790523","0.48303069954790523","0.48303069954790523","0.46078193693275893","0.46078193693275893","0.46078193693275893","0.44189172794474857","0.44189172794474857","0.44189172794474857","0.4579098202841163","0.4579098202841163","0.4579098202841163","0.4687814319905634","0.4687814319905634","0.4687814319905634"
"340","0.47600587553181384","0.47600587553181384","0.47600587553181384","0.44268312963482537","0.44268312963482537","0.44268312963482537","0.4338662657616601","0.4338662657616601","0.4338662657616601","0.4322707267623087","0.4322707267623087","0.4322707267623087","0.483444374799057","0.483444374799057","0.483444374799057","0.4608093823099521","0.4608093823099521","0.4608093823099521","0.4409161408218943","0.4409161408218943","0.4409161408218943","0.45778706891949383","0.45778706891949383","0.45778706891949383","0.4693930272067156","0.4693930272067156","0.4693930272067156"
"341","0.47685046244499246","0.47685046244499246","0.47685046244499246","0.4427492860310185","0.4427492860310185","0.4427492860310185","0.43407324372233524","0.43407324372233524","0.43407324372233524","0.43209971949012815","0.43209971949012815","0.43209971949012815","0.4835944283641572","0.4835944283641572","0.4835944283641572","0.46134147146945037","0.46134147146945037","0.46134147146945037","0.4410225918150453","0.4410225918150453","0.4410225918150453","0.4580966800953732","0.4580966800953732","0.4580966800953732","0.4693442940777738","0.4693442940777738","0.4693442940777738"
"342","0.4770699977256228","0.4770699977256228","0.4770699977256228","0.44315368952096745","0.44315368952096745","0.44315368952096745","0.43404010550055117","0.43404010550055117","0.43404010550055117","0.4328920589077226","0.4328920589077226","0.4328920589077226","0.48459784157944086","0.48459784157944086","0.48459784157944086","0.46145624689505316","0.46145624689505316","0.46145624689505316","0.4414623077826204","0.4414623077826204","0.4414623077826204","0.458823834732992","0.458823834732992","0.458823834732992","0.4692932339852676","0.4692932339852676","0.4692932339852676"
"343","0.4755158843461296","0.4755158843461296","0.4755158843461296","0.4490050458982596","0.4490050458982596","0.4490050458982596","0.4384219623507453","0.4384219623507453","0.4384219623507453","0.43318068595539067","0.43318068595539067","0.43318068595539067","0.4849659666152771","0.4849659666152771","0.4849659666152771","0.46226905945855934","0.46226905945855934","0.46226905945855934","0.43620676833053273","0.43620676833053273","0.43620676833053273","0.4586377588700399","0.4586377588700399","0.4586377588700399","0.46940310120336604","0.46940310120336604","0.46940310120336604"
"344","0.47610266942847485","0.47610266942847485","0.47610266942847485","0.44879628699140894","0.44879628699140894","0.44879628699140894","0.4388358100032658","0.4388358100032658","0.4388358100032658","0.4339433258723846","0.4339433258723846","0.4339433258723846","0.48531651824774014","0.48531651824774014","0.48531651824774014","0.4619008585596284","0.4619008585596284","0.4619008585596284","0.43604373738964514","0.43604373738964514","0.43604373738964514","0.45905153149361216","0.45905153149361216","0.45905153149361216","0.4698317845859313","0.4698317845859313","0.4698317845859313"
"345","0.4758567721646114","0.4758567721646114","0.4758567721646114","0.4491701600653001","0.4491701600653001","0.4491701600653001","0.4360791734962265","0.4360791734962265","0.4360791734962265","0.43421168999226306","0.43421168999226306","0.43421168999226306","0.4854806027057123","0.4854806027057123","0.4854806027057123","0.46219622611526756","0.46219622611526756","0.46219622611526756","0.43298081522676185","0.43298081522676185","0.43298081522676185","0.45923783602557455","0.45923783602557455","0.45923783602557455","0.4700850117404117","0.4700850117404117","0.4700850117404117"
"346","0.47619880093775735","0.47619880093775735","0.47619880093775735","0.4495295168661503","0.4495295168661503","0.4495295168661503","0.43655298802709375","0.43655298802709375","0.43655298802709375","0.43445491277784876","0.43445491277784876","0.43445491277784876","0.4852916023118345","0.4852916023118345","0.4852916023118345","0.462130763030915","0.462130763030915","0.462130763030915","0.43618127696181375","0.43618127696181375","0.43618127696181375","0.4612774596941675","0.4612774596941675","0.4612774596941675","0.4702029177221491","0.4702029177221491","0.4702029177221491"
"347","0.4762216852337998","0.4762216852337998","0.4762216852337998","0.44943814137476984","0.44943814137476984","0.44943814137476984","0.4368387870603458","0.4368387870603458","0.4368387870603458","0.4350192664029331","0.4350192664029331","0.4350192664029331","0.48454938452539437","0.48454938452539437","0.48454938452539437","0.46353983384671027","0.46353983384671027","0.46353983384671027","0.4366036637196716","0.4366036637196716","0.4366036637196716","0.4617597940166401","0.4617597940166401","0.4617597940166401","0.4711643410066665","0.4711643410066665","0.4711643410066665"
"348","0.47627016726267096","0.47627016726267096","0.47627016726267096","0.45080907762196587","0.45080907762196587","0.45080907762196587","0.4394773983581845","0.4394773983581845","0.4394773983581845","0.4337070772223106","0.4337070772223106","0.4337070772223106","0.48492437737591354","0.48492437737591354","0.48492437737591354","0.4634000839291132","0.4634000839291132","0.4634000839291132","0.4364660225271268","0.4364660225271268","0.4364660225271268","0.4612385526391006","0.4612385526391006","0.4612385526391006","0.47124067231945616","0.47124067231945616","0.47124067231945616"
"349","0.47797442126528944","0.47797442126528944","0.47797442126528944","0.45119422481871896","0.45119422481871896","0.45119422481871896","0.43995827111824776","0.43995827111824776","0.43995827111824776","0.4334498795873377","0.4334498795873377","0.4334498795873377","0.4851236564288392","0.4851236564288392","0.4851236564288392","0.46351230858198494","0.46351230858198494","0.46351230858198494","0.4365807396605441","0.4365807396605441","0.4365807396605441","0.4618434311936547","0.4618434311936547","0.4618434311936547","0.4718198245860303","0.4718198245860303","0.4718198245860303"
"350","0.47816097612074127","0.47816097612074127","0.47816097612074127","0.4522430948904503","0.4522430948904503","0.4522430948904503","0.4404884557849035","0.4404884557849035","0.4404884557849035","0.4333796078789906","0.4333796078789906","0.4333796078789906","0.48555386693104263","0.48555386693104263","0.48555386693104263","0.46406283874043547","0.46406283874043547","0.46406283874043547","0.4375557035917441","0.4375557035917441","0.4375557035917441","0.4625340233687092","0.4625340233687092","0.4625340233687092","0.4724255071393201","0.4724255071393201","0.4724255071393201"
"351","0.47826642847905043","0.47826642847905043","0.47826642847905043","0.4529454409417297","0.4529454409417297","0.4529454409417297","0.43862698530559613","0.43862698530559613","0.43862698530559613","0.43383444810511906","0.43383444810511906","0.43383444810511906","0.4855385716846508","0.4855385716846508","0.4855385716846508","0.46438655582944816","0.46438655582944816","0.46438655582944816","0.4377652229168758","0.4377652229168758","0.4377652229168758","0.4617204543636426","0.4617204543636426","0.4617204543636426","0.47371835348239566","0.47371835348239566","0.47371835348239566"
