"Step","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX"
"296","0.42140120844653695","0.42140120844653695","0.42140120844653695","0.2528958591260328","0.2528958591260328","0.2528958591260328","0.4557899062121228","0.4557899062121228","0.4557899062121228","0.38265676088442807","0.38265676088442807","0.38265676088442807","0.45085339456366574","0.45085339456366574","0.45085339456366574","0.2583388032708437","0.2583388032708437","0.2583388032708437","0.2453138823887282","0.2453138823887282","0.2453138823887282","0.22747793284460716","0.22747793284460716","0.22747793284460716","0.22489660018494562","0.22489660018494562","0.22489660018494562","0.20848279423557592","0.20848279423557592","0.20848279423557592"
"297","0.4270813337544603","0.4270813337544603","0.4270813337544603","0.25239074153834773","0.25239074153834773","0.25239074153834773","0.45688422196424994","0.45688422196424994","0.45688422196424994","0.38477325660251416","0.38477325660251416","0.38477325660251416","0.4516351377046755","0.4516351377046755","0.4516351377046755","0.25931494104986513","0.25931494104986513","0.25931494104986513","0.2459427576214773","0.2459427576214773","0.2459427576214773","0.2289462620358964","0.2289462620358964","0.2289462620358964","0.2255397995973198","0.2255397995973198","0.2255397995973198","0.21063238850600297","0.21063238850600297","0.21063238850600297"
"298","0.42742307415406167","0.42742307415406167","0.42742307415406167","0.2530228133244511","0.2530228133244511","0.2530228133244511","0.45908106847896735","0.45908106847896735","0.45908106847896735","0.38506997152232597","0.38506997152232597","0.38506997152232597","0.4516210183185497","0.4516210183185497","0.4516210183185497","0.25796405163397307","0.25796405163397307","0.25796405163397307","0.2486931767657452","0.2486931767657452","0.2486931767657452","0.22827543068978506","0.22827543068978506","0.22827543068978506","0.22527973357760045","0.22527973357760045","0.22527973357760045","0.21092759780015863","0.21092759780015863","0.21092759780015863"
"299","0.42666799801347705","0.42666799801347705","0.42666799801347705","0.25391357272302956","0.25391357272302956","0.25391357272302956","0.4605739197375717","0.4605739197375717","0.4605739197375717","0.3851121616228663","0.3851121616228663","0.3851121616228663","0.4523018008172826","0.4523018008172826","0.4523018008172826","0.2567396445619562","0.2567396445619562","0.2567396445619562","0.2504005210994765","0.2504005210994765","0.2504005210994765","0.2277496279840983","0.2277496279840983","0.2277496279840983","0.22301080140717638","0.22301080140717638","0.22301080140717638","0.21215581442793213","0.21215581442793213","0.21215581442793213"
"300","0.43124208321179325","0.43124208321179325","0.43124208321179325","0.25497432165324924","0.25497432165324924","0.25497432165324924","0.46065938582684346","0.46065938582684346","0.46065938582684346","0.3854830372153494","0.3854830372153494","0.3854830372153494","0.452255925420217","0.452255925420217","0.452255925420217","0.25972786989563307","0.25972786989563307","0.25972786989563307","0.25146111857302855","0.25146111857302855","0.25146111857302855","0.22621930819630023","0.22621930819630023","0.22621930819630023","0.22272303243810793","0.22272303243810793","0.22272303243810793","0.21321084525994438","0.21321084525994438","0.21321084525994438"
"301","0.42715898223528026","0.42715898223528026","0.42715898223528026","0.2580501375793876","0.2580501375793876","0.2580501375793876","0.46123529738286273","0.46123529738286273","0.46123529738286273","0.3854116695969171","0.3854116695969171","0.3854116695969171","0.45362089238027364","0.45362089238027364","0.45362089238027364","0.25895292135801373","0.25895292135801373","0.25895292135801373","0.25378519422836615","0.25378519422836615","0.25378519422836615","0.22748621224709892","0.22748621224709892","0.22748621224709892","0.2233181065463553","0.2233181065463553","0.2233181065463553","0.21146652075534644","0.21146652075534644","0.21146652075534644"
"302","0.42409831643775486","0.42409831643775486","0.42409831643775486","0.25653728129041475","0.25653728129041475","0.25653728129041475","0.4609228899818928","0.4609228899818928","0.4609228899818928","0.384674953713518","0.384674953713518","0.384674953713518","0.45339445785586097","0.45339445785586097","0.45339445785586097","0.25953968981512365","0.25953968981512365","0.25953968981512365","0.2554420818936194","0.2554420818936194","0.2554420818936194","0.22717385303847673","0.22717385303847673","0.22717385303847673","0.22234013418239196","0.22234013418239196","0.22234013418239196","0.2094807116256812","0.2094807116256812","0.2094807116256812"
"303","0.427056072049806","0.427056072049806","0.427056072049806","0.2578773820080223","0.2578773820080223","0.2578773820080223","0.4612848021174815","0.4612848021174815","0.4612848021174815","0.38561529480759205","0.38561529480759205","0.38561529480759205","0.45323602187174666","0.45323602187174666","0.45323602187174666","0.2596131094274454","0.2596131094274454","0.2596131094274454","0.2581468570244154","0.2581468570244154","0.2581468570244154","0.22943666566854498","0.22943666566854498","0.22943666566854498","0.2224558941927055","0.2224558941927055","0.2224558941927055","0.2105022983822947","0.2105022983822947","0.2105022983822947"
"304","0.4275327857789953","0.4275327857789953","0.4275327857789953","0.25831572026607735","0.25831572026607735","0.25831572026607735","0.4621672570742589","0.4621672570742589","0.4621672570742589","0.384011522012359","0.384011522012359","0.384011522012359","0.45530448729870404","0.45530448729870404","0.45530448729870404","0.257268988201121","0.257268988201121","0.257268988201121","0.2603541720278432","0.2603541720278432","0.2603541720278432","0.22983914580785267","0.22983914580785267","0.22983914580785267","0.22297331386872568","0.22297331386872568","0.22297331386872568","0.2119773420003357","0.2119773420003357","0.2119773420003357"
"305","0.43108132964591794","0.43108132964591794","0.43108132964591794","0.25994414165372415","0.25994414165372415","0.25994414165372415","0.46340140554710646","0.46340140554710646","0.46340140554710646","0.38476874868228983","0.38476874868228983","0.38476874868228983","0.456167300130637","0.456167300130637","0.456167300130637","0.25872880513593727","0.25872880513593727","0.25872880513593727","0.263659873996838","0.263659873996838","0.263659873996838","0.23182879336772763","0.23182879336772763","0.23182879336772763","0.22391931601334877","0.22391931601334877","0.22391931601334877","0.21156020119134103","0.21156020119134103","0.21156020119134103"
"306","0.4291269283222262","0.4291269283222262","0.4291269283222262","0.26188040625290265","0.26188040625290265","0.26188040625290265","0.46404310415929695","0.46404310415929695","0.46404310415929695","0.3858605867977855","0.3858605867977855","0.3858605867977855","0.45353966903922627","0.45353966903922627","0.45353966903922627","0.2610659484547383","0.2610659484547383","0.2610659484547383","0.26460887221025103","0.26460887221025103","0.26460887221025103","0.23237092678326746","0.23237092678326746","0.23237092678326746","0.22458568444078847","0.22458568444078847","0.22458568444078847","0.21134656970623664","0.21134656970623664","0.21134656970623664"
"307","0.43154793606164304","0.43154793606164304","0.43154793606164304","0.26078756048243334","0.26078756048243334","0.26078756048243334","0.46531743582276963","0.46531743582276963","0.46531743582276963","0.3888266849843959","0.3888266849843959","0.3888266849843959","0.45386818643513593","0.45386818643513593","0.45386818643513593","0.25893720177862944","0.25893720177862944","0.25893720177862944","0.2650793774136544","0.2650793774136544","0.2650793774136544","0.23472439022824187","0.23472439022824187","0.23472439022824187","0.22517605319161754","0.22517605319161754","0.22517605319161754","0.21172883317869604","0.21172883317869604","0.21172883317869604"
"308","0.4345206256716799","0.4345206256716799","0.4345206256716799","0.2629264623787061","0.2629264623787061","0.2629264623787061","0.4657810450641381","0.4657810450641381","0.4657810450641381","0.39187196127024915","0.39187196127024915","0.39187196127024915","0.456942948403259","0.456942948403259","0.456942948403259","0.2583713463141844","0.2583713463141844","0.2583713463141844","0.2677581401403972","0.2677581401403972","0.2677581401403972","0.23637695695810404","0.23637695695810404","0.23637695695810404","0.22786406075800153","0.22786406075800153","0.22786406075800153","0.21174911557210194","0.21174911557210194","0.21174911557210194"
"309","0.431985072783915","0.431985072783915","0.431985072783915","0.2698705116829305","0.2698705116829305","0.2698705116829305","0.46614535472624125","0.46614535472624125","0.46614535472624125","0.38806289038879943","0.38806289038879943","0.38806289038879943","0.45665776417814896","0.45665776417814896","0.45665776417814896","0.2575067486379914","0.2575067486379914","0.2575067486379914","0.26768999647146297","0.26768999647146297","0.26768999647146297","0.2355514454100713","0.2355514454100713","0.2355514454100713","0.22778482004121475","0.22778482004121475","0.22778482004121475","0.2113020744416146","0.2113020744416146","0.2113020744416146"
"310","0.4266925744807818","0.4266925744807818","0.4266925744807818","0.27072257303713715","0.27072257303713715","0.27072257303713715","0.46655735073483645","0.46655735073483645","0.46655735073483645","0.388781441454476","0.388781441454476","0.388781441454476","0.45344899857351134","0.45344899857351134","0.45344899857351134","0.26022196437584916","0.26022196437584916","0.26022196437584916","0.2680542779940309","0.2680542779940309","0.2680542779940309","0.23762118679675626","0.23762118679675626","0.23762118679675626","0.22570141610129982","0.22570141610129982","0.22570141610129982","0.20944130572235092","0.20944130572235092","0.20944130572235092"
"311","0.4289474384720956","0.4289474384720956","0.4289474384720956","0.26717752918080867","0.26717752918080867","0.26717752918080867","0.4672843426243699","0.4672843426243699","0.4672843426243699","0.39194414965725066","0.39194414965725066","0.39194414965725066","0.4539657299685968","0.4539657299685968","0.4539657299685968","0.25854559331442106","0.25854559331442106","0.25854559331442106","0.26853055021816546","0.26853055021816546","0.26853055021816546","0.23998164871344604","0.23998164871344604","0.23998164871344604","0.22653726914760103","0.22653726914760103","0.22653726914760103","0.2091999933169968","0.2091999933169968","0.2091999933169968"
"312","0.4293448894778791","0.4293448894778791","0.4293448894778791","0.26762350459438516","0.26762350459438516","0.26762350459438516","0.4677489077440593","0.4677489077440593","0.4677489077440593","0.39232055461576065","0.39232055461576065","0.39232055461576065","0.45456654097585725","0.45456654097585725","0.45456654097585725","0.26099825406436056","0.26099825406436056","0.26099825406436056","0.2700841960431723","0.2700841960431723","0.2700841960431723","0.24066581293517889","0.24066581293517889","0.24066581293517889","0.22833822272324517","0.22833822272324517","0.22833822272324517","0.20985101508628592","0.20985101508628592","0.20985101508628592"
"313","0.42782949136070486","0.42782949136070486","0.42782949136070486","0.272557145836339","0.272557145836339","0.272557145836339","0.4676233994227722","0.4676233994227722","0.4676233994227722","0.39202145720517184","0.39202145720517184","0.39202145720517184","0.4552042381905652","0.4552042381905652","0.4552042381905652","0.26138131528660874","0.26138131528660874","0.26138131528660874","0.27020747907204623","0.27020747907204623","0.27020747907204623","0.2421357068991813","0.2421357068991813","0.2421357068991813","0.2278276903161755","0.2278276903161755","0.2278276903161755","0.20881940979118474","0.20881940979118474","0.20881940979118474"
"314","0.42842048632415053","0.42842048632415053","0.42842048632415053","0.26907352899646075","0.26907352899646075","0.26907352899646075","0.4696506189122229","0.4696506189122229","0.4696506189122229","0.3893766310552824","0.3893766310552824","0.3893766310552824","0.455880940034374","0.455880940034374","0.455880940034374","0.26169912012223134","0.26169912012223134","0.26169912012223134","0.27101558018458344","0.27101558018458344","0.27101558018458344","0.24191705591793017","0.24191705591793017","0.24191705591793017","0.23035086796694146","0.23035086796694146","0.23035086796694146","0.21084242512557208","0.21084242512557208","0.21084242512557208"
"315","0.42978628808068475","0.42978628808068475","0.42978628808068475","0.26789506018901277","0.26789506018901277","0.26789506018901277","0.47053150111935677","0.47053150111935677","0.47053150111935677","0.39034944813210315","0.39034944813210315","0.39034944813210315","0.45651893965387175","0.45651893965387175","0.45651893965387175","0.26280433509840084","0.26280433509840084","0.26280433509840084","0.27222391437494387","0.27222391437494387","0.27222391437494387","0.24218412921276958","0.24218412921276958","0.24218412921276958","0.2311118003906887","0.2311118003906887","0.2311118003906887","0.21112859642816534","0.21112859642816534","0.21112859642816534"
"316","0.42858556996689173","0.42858556996689173","0.42858556996689173","0.2702773462123848","0.2702773462123848","0.2702773462123848","0.4710658813622959","0.4710658813622959","0.4710658813622959","0.39054418084918857","0.39054418084918857","0.39054418084918857","0.4573774308267126","0.4573774308267126","0.4573774308267126","0.26299734742186986","0.26299734742186986","0.26299734742186986","0.2731138172082009","0.2731138172082009","0.2731138172082009","0.24330461486542349","0.24330461486542349","0.24330461486542349","0.23213770749514331","0.23213770749514331","0.23213770749514331","0.21055110841744668","0.21055110841744668","0.21055110841744668"
"317","0.43459365190832866","0.43459365190832866","0.43459365190832866","0.2711916418193093","0.2711916418193093","0.2711916418193093","0.47169501187650964","0.47169501187650964","0.47169501187650964","0.38979821545063814","0.38979821545063814","0.38979821545063814","0.4610342625122746","0.4610342625122746","0.4610342625122746","0.2631367220172318","0.2631367220172318","0.2631367220172318","0.27328948196834535","0.27328948196834535","0.27328948196834535","0.2455363906183233","0.2455363906183233","0.2455363906183233","0.2327855819319395","0.2327855819319395","0.2327855819319395","0.21092664945490028","0.21092664945490028","0.21092664945490028"
"318","0.43131140257277156","0.43131140257277156","0.43131140257277156","0.27529946973787","0.27529946973787","0.27529946973787","0.47275891946562415","0.47275891946562415","0.47275891946562415","0.39081123613441926","0.39081123613441926","0.39081123613441926","0.4594629906332829","0.4594629906332829","0.4594629906332829","0.2637614307171886","0.2637614307171886","0.2637614307171886","0.2753737934930046","0.2753737934930046","0.2753737934930046","0.2457301013022211","0.2457301013022211","0.2457301013022211","0.2328221366272822","0.2328221366272822","0.2328221366272822","0.21078502055853865","0.21078502055853865","0.21078502055853865"
"319","0.432663537129853","0.432663537129853","0.432663537129853","0.2753275333023353","0.2753275333023353","0.2753275333023353","0.47393922236446734","0.47393922236446734","0.47393922236446734","0.39153635105842577","0.39153635105842577","0.39153635105842577","0.4610401762716859","0.4610401762716859","0.4610401762716859","0.2635903992471326","0.2635903992471326","0.2635903992471326","0.2753167511408404","0.2753167511408404","0.2753167511408404","0.24670565935825603","0.24670565935825603","0.24670565935825603","0.23725230113141307","0.23725230113141307","0.23725230113141307","0.21014797952811776","0.21014797952811776","0.21014797952811776"
