"Step","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX"
"277","0.41782484505800516","0.41782484505800516","0.41782484505800516","0.23732573590249365","0.23732573590249365","0.23732573590249365","0.4456757602784828","0.4456757602784828","0.4456757602784828","0.36057334273959085","0.36057334273959085","0.36057334273959085","0.44264130718169864","0.44264130718169864","0.44264130718169864","0.44459927912167313","0.44459927912167313","0.44459927912167313","0.46743841391901664","0.46743841391901664","0.46743841391901664","0.45205083352145947","0.45205083352145947","0.45205083352145947","0.4823200577389169","0.4823200577389169","0.4823200577389169","0.4616864149930695","0.4616864149930695","0.4616864149930695"
"278","0.41863773473056926","0.41863773473056926","0.41863773473056926","0.23555428022371322","0.23555428022371322","0.23555428022371322","0.44567997705321205","0.44567997705321205","0.44567997705321205","0.36060119612184743","0.36060119612184743","0.36060119612184743","0.4449346086516097","0.4449346086516097","0.4449346086516097","0.44592754893102954","0.44592754893102954","0.44592754893102954","0.4676688292572827","0.4676688292572827","0.4676688292572827","0.4546285960576149","0.4546285960576149","0.4546285960576149","0.47982271799285364","0.47982271799285364","0.47982271799285364","0.461532469454026","0.461532469454026","0.461532469454026"
"279","0.4177014196215051","0.4177014196215051","0.4177014196215051","0.23879487048751177","0.23879487048751177","0.23879487048751177","0.44545803353908825","0.44545803353908825","0.44545803353908825","0.3637553496239249","0.3637553496239249","0.3637553496239249","0.44637989855420923","0.44637989855420923","0.44637989855420923","0.44715801084212603","0.44715801084212603","0.44715801084212603","0.46918397466276285","0.46918397466276285","0.46918397466276285","0.4514876814783593","0.4514876814783593","0.4514876814783593","0.47939414733877417","0.47939414733877417","0.47939414733877417","0.4619894559527139","0.4619894559527139","0.4619894559527139"
"280","0.4210561442223305","0.4210561442223305","0.4210561442223305","0.24208763135388447","0.24208763135388447","0.24208763135388447","0.44243767103394704","0.44243767103394704","0.44243767103394704","0.36491594578087655","0.36491594578087655","0.36491594578087655","0.4488953005138262","0.4488953005138262","0.4488953005138262","0.44405199452122535","0.44405199452122535","0.44405199452122535","0.47045977856522486","0.47045977856522486","0.47045977856522486","0.45324687474996195","0.45324687474996195","0.45324687474996195","0.48383289118685646","0.48383289118685646","0.48383289118685646","0.463505039887047","0.463505039887047","0.463505039887047"
"281","0.42142506394377155","0.42142506394377155","0.42142506394377155","0.24136320097402364","0.24136320097402364","0.24136320097402364","0.4450031269175974","0.4450031269175974","0.4450031269175974","0.36602191235807424","0.36602191235807424","0.36602191235807424","0.4503402014361262","0.4503402014361262","0.4503402014361262","0.4464652653981295","0.4464652653981295","0.4464652653981295","0.4700529148022611","0.4700529148022611","0.4700529148022611","0.4562630842083187","0.4562630842083187","0.4562630842083187","0.4856392235058933","0.4856392235058933","0.4856392235058933","0.46283352268308103","0.46283352268308103","0.46283352268308103"
"282","0.4222244276045593","0.4222244276045593","0.4222244276045593","0.2411210086182353","0.2411210086182353","0.2411210086182353","0.4426654692084979","0.4426654692084979","0.4426654692084979","0.3673172165455216","0.3673172165455216","0.3673172165455216","0.4472511681721654","0.4472511681721654","0.4472511681721654","0.4442998012576184","0.4442998012576184","0.4442998012576184","0.47092158927485755","0.47092158927485755","0.47092158927485755","0.4599037436417872","0.4599037436417872","0.4599037436417872","0.48659046124150135","0.48659046124150135","0.48659046124150135","0.4614922899747784","0.4614922899747784","0.4614922899747784"
"283","0.42371753101202964","0.42371753101202964","0.42371753101202964","0.2425887828305732","0.2425887828305732","0.2425887828305732","0.44578924940800174","0.44578924940800174","0.44578924940800174","0.36821339866246117","0.36821339866246117","0.36821339866246117","0.44224551279010216","0.44224551279010216","0.44224551279010216","0.44420083843301866","0.44420083843301866","0.44420083843301866","0.4711061351269465","0.4711061351269465","0.4711061351269465","0.4560180605774956","0.4560180605774956","0.4560180605774956","0.4861788594042704","0.4861788594042704","0.4861788594042704","0.46231442167676096","0.46231442167676096","0.46231442167676096"
"284","0.4215392801897883","0.4215392801897883","0.4215392801897883","0.24366781784122427","0.24366781784122427","0.24366781784122427","0.44493801965695057","0.44493801965695057","0.44493801965695057","0.3713288060083576","0.3713288060083576","0.3713288060083576","0.44913719190175233","0.44913719190175233","0.44913719190175233","0.4453809352838489","0.4453809352838489","0.4453809352838489","0.47109525378452244","0.47109525378452244","0.47109525378452244","0.4577360879273201","0.4577360879273201","0.4577360879273201","0.4838213310680231","0.4838213310680231","0.4838213310680231","0.4623165851843687","0.4623165851843687","0.4623165851843687"
"285","0.4226360759747759","0.4226360759747759","0.4226360759747759","0.2475433323339723","0.2475433323339723","0.2475433323339723","0.44516000916366993","0.44516000916366993","0.44516000916366993","0.3690994634917902","0.3690994634917902","0.3690994634917902","0.4434039671188674","0.4434039671188674","0.4434039671188674","0.44398335435359837","0.44398335435359837","0.44398335435359837","0.47067398146726264","0.47067398146726264","0.47067398146726264","0.4628922645065098","0.4628922645065098","0.4628922645065098","0.4848808354614748","0.4848808354614748","0.4848808354614748","0.46136964802226826","0.46136964802226826","0.46136964802226826"
"286","0.4176733506780935","0.4176733506780935","0.4176733506780935","0.2505788101477801","0.2505788101477801","0.2505788101477801","0.44755975726224184","0.44755975726224184","0.44755975726224184","0.36972178820728846","0.36972178820728846","0.36972178820728846","0.4508240862103945","0.4508240862103945","0.4508240862103945","0.44524410742686515","0.44524410742686515","0.44524410742686515","0.4717492786002547","0.4717492786002547","0.4717492786002547","0.4640699893997606","0.4640699893997606","0.4640699893997606","0.4861240830614078","0.4861240830614078","0.4861240830614078","0.4622937105706678","0.4622937105706678","0.4622937105706678"
"287","0.42004228658890547","0.42004228658890547","0.42004228658890547","0.24930630831352213","0.24930630831352213","0.24930630831352213","0.44660121716388423","0.44660121716388423","0.44660121716388423","0.3703603680653198","0.3703603680653198","0.3703603680653198","0.4554149762803079","0.4554149762803079","0.4554149762803079","0.4413429602123914","0.4413429602123914","0.4413429602123914","0.47195058846402305","0.47195058846402305","0.47195058846402305","0.46406321235818915","0.46406321235818915","0.46406321235818915","0.4863265309224554","0.4863265309224554","0.4863265309224554","0.4594989459705287","0.4594989459705287","0.4594989459705287"
"288","0.421194651910346","0.421194651910346","0.421194651910346","0.24902206820291653","0.24902206820291653","0.24902206820291653","0.4471245505871907","0.4471245505871907","0.4471245505871907","0.37018519279073947","0.37018519279073947","0.37018519279073947","0.4552320948264338","0.4552320948264338","0.4552320948264338","0.4393941855043756","0.4393941855043756","0.4393941855043756","0.4703103157663208","0.4703103157663208","0.4703103157663208","0.4655903314265928","0.4655903314265928","0.4655903314265928","0.4857377325720252","0.4857377325720252","0.4857377325720252","0.46007530564590604","0.46007530564590604","0.46007530564590604"
"289","0.42482699755152137","0.42482699755152137","0.42482699755152137","0.250151288617346","0.250151288617346","0.250151288617346","0.4483624140851833","0.4483624140851833","0.4483624140851833","0.3722721772030084","0.3722721772030084","0.3722721772030084","0.44802445700086435","0.44802445700086435","0.44802445700086435","0.44022360435880925","0.44022360435880925","0.44022360435880925","0.47163203199398784","0.47163203199398784","0.47163203199398784","0.4672842406428487","0.4672842406428487","0.4672842406428487","0.4857459627507197","0.4857459627507197","0.4857459627507197","0.46282743582683267","0.46282743582683267","0.46282743582683267"
"290","0.4248472721448807","0.4248472721448807","0.4248472721448807","0.25040920271747313","0.25040920271747313","0.25040920271747313","0.4496593661540671","0.4496593661540671","0.4496593661540671","0.37352767825559735","0.37352767825559735","0.37352767825559735","0.44838966046445006","0.44838966046445006","0.44838966046445006","0.44450973550257206","0.44450973550257206","0.44450973550257206","0.47171984451648385","0.47171984451648385","0.47171984451648385","0.4675614514076232","0.4675614514076232","0.4675614514076232","0.48735775922392877","0.48735775922392877","0.48735775922392877","0.46023251564239165","0.46023251564239165","0.46023251564239165"
"291","0.42008932979439784","0.42008932979439784","0.42008932979439784","0.2526905290359702","0.2526905290359702","0.2526905290359702","0.4506480646590532","0.4506480646590532","0.4506480646590532","0.3736968910180595","0.3736968910180595","0.3736968910180595","0.45034494213752496","0.45034494213752496","0.45034494213752496","0.4431380413281214","0.4431380413281214","0.4431380413281214","0.4712193865441593","0.4712193865441593","0.4712193865441593","0.46896925217923124","0.46896925217923124","0.46896925217923124","0.49017953604740994","0.49017953604740994","0.49017953604740994","0.4621480346426318","0.4621480346426318","0.4621480346426318"
"292","0.4199759974023591","0.4199759974023591","0.4199759974023591","0.2529600818551306","0.2529600818551306","0.2529600818551306","0.45139077770203134","0.45139077770203134","0.45139077770203134","0.37500734846939626","0.37500734846939626","0.37500734846939626","0.451264840015694","0.451264840015694","0.451264840015694","0.44241338140235237","0.44241338140235237","0.44241338140235237","0.4711613799523213","0.4711613799523213","0.4711613799523213","0.46872870121752874","0.46872870121752874","0.46872870121752874","0.49096545735010405","0.49096545735010405","0.49096545735010405","0.45950959679003595","0.45950959679003595","0.45950959679003595"
"293","0.4168374377406298","0.4168374377406298","0.4168374377406298","0.2529270170043063","0.2529270170043063","0.2529270170043063","0.45177049184018625","0.45177049184018625","0.45177049184018625","0.37552675724800205","0.37552675724800205","0.37552675724800205","0.45153530778209117","0.45153530778209117","0.45153530778209117","0.4452500063503423","0.4452500063503423","0.4452500063503423","0.47073358643705243","0.47073358643705243","0.47073358643705243","0.4698274572847679","0.4698274572847679","0.4698274572847679","0.4930988610897826","0.4930988610897826","0.4930988610897826","0.46245556301768437","0.46245556301768437","0.46245556301768437"
"294","0.4166439935162143","0.4166439935162143","0.4166439935162143","0.2531692114939236","0.2531692114939236","0.2531692114939236","0.45369488788920914","0.45369488788920914","0.45369488788920914","0.3770373517465278","0.3770373517465278","0.3770373517465278","0.4517746871777348","0.4517746871777348","0.4517746871777348","0.4484799039989029","0.4484799039989029","0.4484799039989029","0.4694936412975274","0.4694936412975274","0.4694936412975274","0.4707031979122013","0.4707031979122013","0.4707031979122013","0.4917043295013165","0.4917043295013165","0.4917043295013165","0.46525028987641825","0.46525028987641825","0.46525028987641825"
"295","0.4208261052355637","0.4208261052355637","0.4208261052355637","0.25212407545652776","0.25212407545652776","0.25212407545652776","0.45498435825010825","0.45498435825010825","0.45498435825010825","0.3804987118574808","0.3804987118574808","0.3804987118574808","0.45190851341796","0.45190851341796","0.45190851341796","0.44332458072471237","0.44332458072471237","0.44332458072471237","0.4695703132209953","0.4695703132209953","0.4695703132209953","0.470518066101274","0.470518066101274","0.470518066101274","0.49134775413633086","0.49134775413633086","0.49134775413633086","0.46378913455763127","0.46378913455763127","0.46378913455763127"
"296","0.42140120844653695","0.42140120844653695","0.42140120844653695","0.2528958591260328","0.2528958591260328","0.2528958591260328","0.4557899062121228","0.4557899062121228","0.4557899062121228","0.38265676088442807","0.38265676088442807","0.38265676088442807","0.45085339456366574","0.45085339456366574","0.45085339456366574","0.4387532870471338","0.4387532870471338","0.4387532870471338","0.46896126205394256","0.46896126205394256","0.46896126205394256","0.4717792727328915","0.4717792727328915","0.4717792727328915","0.49072415670088665","0.49072415670088665","0.49072415670088665","0.46384122743282313","0.46384122743282313","0.46384122743282313"
"297","0.4270813337544603","0.4270813337544603","0.4270813337544603","0.25239074153834773","0.25239074153834773","0.25239074153834773","0.45688422196424994","0.45688422196424994","0.45688422196424994","0.38477325660251416","0.38477325660251416","0.38477325660251416","0.4516351377046755","0.4516351377046755","0.4516351377046755","0.43931708819271725","0.43931708819271725","0.43931708819271725","0.4706383593279254","0.4706383593279254","0.4706383593279254","0.4723573925332777","0.4723573925332777","0.4723573925332777","0.49182662380252734","0.49182662380252734","0.49182662380252734","0.463340338994178","0.463340338994178","0.463340338994178"
"298","0.42742307415406167","0.42742307415406167","0.42742307415406167","0.2530228133244511","0.2530228133244511","0.2530228133244511","0.45908106847896735","0.45908106847896735","0.45908106847896735","0.38506997152232597","0.38506997152232597","0.38506997152232597","0.4516210183185497","0.4516210183185497","0.4516210183185497","0.43892883684135864","0.43892883684135864","0.43892883684135864","0.47096632938195643","0.47096632938195643","0.47096632938195643","0.4710739538417941","0.4710739538417941","0.4710739538417941","0.49678846892529693","0.49678846892529693","0.49678846892529693","0.4664269268806942","0.4664269268806942","0.4664269268806942"
"299","0.42666799801347705","0.42666799801347705","0.42666799801347705","0.25391357272302956","0.25391357272302956","0.25391357272302956","0.4605739197375717","0.4605739197375717","0.4605739197375717","0.3851121616228663","0.3851121616228663","0.3851121616228663","0.4523018008172826","0.4523018008172826","0.4523018008172826","0.44041507419145176","0.44041507419145176","0.44041507419145176","0.47321207531785126","0.47321207531785126","0.47321207531785126","0.47196485446856135","0.47196485446856135","0.47196485446856135","0.4927285234240864","0.4927285234240864","0.4927285234240864","0.4657405105546726","0.4657405105546726","0.4657405105546726"
